type,measure,ICC,F,df1,df2,p,lower bound,upper bound,10%,90%
ICC2,67_61,0.3732061211081357,2.282897642171928,87,87,0.00383807829734671,-0.1505871700070015,0.7353880512459777,0.4981087682562799,0.24468980925361752
ICC3,67_61,0.37472431029519726,2.282897642171928,87,87,0.00383807829734671,-0.15205682931972891,0.7367556735179289,0.4967880834726969,0.24260716862567205
ICC2,67_62,0.4583640139423419,2.8372943343953763,87,87,6.103062845171092e-4,-0.0520524262195354,0.7802575995279639,0.5875278747433426,0.3718546875553682
ICC3,67_62,0.46489545380308406,2.8372943343953763,87,87,6.103062845171092e-4,-0.04428051311569346,0.7832170433946825,0.5868407334466809,0.3691855965419909
ICC2,67_63,0.43763516468032104,2.6432589602357965,87,87,5.277980417756165e-4,-0.07639504646882873,0.7693942973944169,0.5580537282507072,0.35621685001057346
ICC3,67_63,0.4390727583663631,2.6432589602357965,87,87,5.277980417756165e-4,-0.0775566179555326,0.7705871716647005,0.5580261188418111,0.35310502747840755
ICC2,67_64,0.24157277260211235,1.6882003610204095,87,87,0.04804667710674198,-0.28858368910594123,0.6607240312946624,0.38254956030678056,0.1152817954471202
ICC3,67_64,0.24262282250631936,1.6882003610204095,87,87,0.04804667710674198,-0.291716093774687,0.6622977989658035,0.38253746441876946,0.1139425535368361
ICC2,67_65,0.2193136762248346,1.622785659425726,87,87,0.07326584888781765,-0.3082451031035373,0.6467553033871969,0.3595471506986768,0.07850590222542439
ICC3,67_65,0.22138036733984304,1.622785659425726,87,87,0.07326584888781765,-0.3110862671558544,0.6489639230713538,0.35953968360361965,0.07342919196658079
ICC2,67_7,0.23066282189836265,1.6461191571414524,87,87,0.05127724221967159,-0.29913492587707663,0.6544028504452489,0.3628420282178725,0.12436313867664564
ICC3,67_7,0.2323295314790896,1.6461191571414524,87,87,0.05127724221967159,-0.3022992556275327,0.6564170482425512,0.3626042378963804,0.12223836657593282
ICC2,67_9,0.21399245881837653,1.59277203047143,87,87,0.07057624677146498,-0.313238832936284,0.643601040381334,0.3588522536366764,0.0976495181740471
ICC3,67_9,0.2155970122450187,1.59277203047143,87,87,0.07057624677146498,-0.3177062220901634,0.6459684119633352,0.35737293846456974,0.09456612562788204
ICC2,68_12,0.4510229620298939,2.8296251610180754,87,87,5.960059511549276e-4,-0.07017799315788283,0.7793669941962764,0.5659492289339325,0.3742664005917424
ICC3,68_12,0.4674935731701126,2.8296251610180754,87,87,5.960059511549276e-4,-0.04247495404112717,0.7848509320006456,0.561374308788505,0.3751087319812284
ICC2,68_13,0.1460829164025436,1.3729057475308757,87,87,0.15125684004692813,-0.3771787946134766,0.6013319598259742,0.2878595700622854,0.03230977109748083
ICC3,68_13,0.14686654798820345,1.3729057475308757,87,87,0.15125684004692813,-0.3811123636025897,0.6030765074021738,0.28782622300172633,0.02955966741466732
ICC2,68_14,0.11856856439031915,1.3013381140147315,87,87,0.2004789898631306,-0.39419764496592474,0.5814213032271893,0.22248402048772356,-0.01654259696968539
ICC3,68_14,0.1207029723384404,1.3013381140147315,87,87,0.2004789898631306,-0.4036903297504974,0.5858715368982522,0.22286438703245556,-0.0200252635014352
ICC2,68_15,0.4367775306849665,2.6571538486975212,87,87,0.00125781150042622,-0.07568006714883974,0.7685623713574671,0.5595177794477363,0.3303013933639316
ICC3,68_15,0.4388185921803168,2.6571538486975212,87,87,0.00125781150042622,-0.07676724958059021,0.7701371704126477,0.5586889764763353,0.32969242376250496
