type,measure,ICC,F,df1,df2,p,lower bound,upper bound,10%,90%
ICC3,40_30,0.20396456319346304,1.6443232601736968,30,30,0.20711293218197985,-0.6400425111298788,0.8281464281087303,0.3831319213454257,-0.051445512310518
ICC2,40_31,0.4036528593790365,2.70009632455674,30,30,0.04857135185232873,-0.4517117067654092,0.8841328633958825,0.6612302335744034,0.2356493390954293
ICC3,40_31,0.4135249423567258,2.70009632455674,30,30,0.04857135185232873,-0.47589533494320446,0.8881756025183369,0.653820931364665,0.2245015835989728
ICC2,40_32,0.2993377902025451,2.153760922361871,30,30,0.1294449334837135,-0.5460333872643793,0.8541130474393599,0.5390066505813087,0.01599106703723518
ICC3,40_32,0.30211300780499445,2.153760922361871,30,30,0.1294449334837135,-0.5623461335437216,0.85642491049014835,0.5388354323553761,0.0078103747931067
ICC2,40_33,0.26880565216880586,1.9015288029733148,30,30,0.13238238309491973,-0.5756176806547775,0.8468740846252722,0.4894613605719581,0.06591748584926216
ICC3,40_33,0.2721261782848154,1.9015288029733148,30,30,0.13238238309491973,-0.5953247655350866,0.8495815009964217,0.487073277606793,0.06380622422948254
ICC2,40_34,0.2048891244154649,1.6627186447902689,30,30,0.20200718793934924,-0.606558471797869,0.8252183379887383,0.4152537498883066,-0.01402188064913709
ICC3,40_34,0.20976230222009143,1.6627186447902689,30,30,0.20200718793934924,-0.6363980842384402,0.8298698110034823,0.4152537498883066,-0.02618254011847445
ICC2,40_35,0.3831022337604232,2.612630990920992,30,30,0.0539707862382172,-0.46308487679854543,0.8786124253067592,0.6318847294756144,0.224780706183898
ICC3,40_35,0.3972403149932626,2.612630990920992,30,30,0.0539707862382172,-0.4904108377586679,0.8840418915626858,0.6319435608433362,0.2115094487575007
ICC2,40_36,0.41522386365473873,2.6316937256241903,30,30,0.02588123908409251,-0.4512064616243926,0.8886709632263073,0.5947781298797786,0.28005189736386815
ICC3,40_36,0.4233878930179765,2.6316937256241903,30,30,0.02588123908409251,-0.4785474011093185,0.8925203326374668,0.5844067542795324,0.27588948736789587
ICC2,40_37,0.6541395653055504,5.347981352513856,30,30,3.071196256499485e-4,-0.19067734477825324,0.9440940329465608,0.7872008349954032,0.58330840952709
ICC3,40_37,0.665808212230517,5.347981352513856,30,30,3.071196256499485e-4,-0.1705582285361889,0.9457571176418385,0.7782162954612285,0.5708227641395978
ICC2,40_38,0.12843620595730196,1.3894151519143028,30,30,0.2990315115894408,-0.6651267511049729,0.8009879706582894,0.1765765743313414,-0.15933939533133995
ICC3,40_38,0.1303987550174914,1.3894151519143028,30,30,0.2990315115894408,-0.6855902021884248,0.8040938910180868,0.17657657434083224,-0.16311334098164243
ICC2,40_39,0.35059568331523644,2.2524096258728767,30,30,0.05993173670034434,-0.5145535453269894,0.8712848969279163,0.5747297481873685,0.21350204527263267
ICC3,40_39,0.35492996626341844,2.2524096258728767,30,30,0.05993173670034434,-0.5364065821875729,0.8742075259765306,0.5685201099331658,0.2098106373153158
ICC2,40_4,0.23048166944688145,1.7234625573847124,30,30,0.14943701204968105,-0.5865683770053908,0.8347377291337073,0.4215599072943298,0.05880592469773846
ICC3,40_4,0.238347565244276,1.7234625573847124,30,30,0.14943701204968105,-0.6230534138803989,0.8404891155902634,0.4210566978144863,0.04062700925816373
ICC2,40_5,0.15016254904588536,1.4589838233461088,30,30,0.2690548104837908,-0.6554367627525821,0.8089345379925426,0.256121372691502,-0.11821807365852086
ICC3,40_5,0.15278566122472595,1.4589838233461088,30,30,0.2690548104837908,-0.6725045444244941,0.8115879084408477,0.256121372691502,-0.1286920212027027
ICC2,40_6,0.259045607758017,1.9078832828820411,30,30,0.15180656012279012,-0.5768211895069859,0.8429786609757463,0.5009568951929944,0.00992165933974342
ICC3,40_6,0.2637119835536346,1.9078832828820411,30,30,0.15180656012279012,-0.5969373319464484,0.8460809627889575,0.5009568790289881,-0.00323236486724498
ICC2,40_7,0.3925731517035526,2.5629820931778275,30,30,0.05200659686522042,-0.4780767882531286,0.8820537614775968,0.6321909680416404,0.22012909117814633
ICC3,40_7,0.3965648329407664,2.5629820931778275,30,30,0.05200659686522042,-0.4940476938047256,0.8841676811851711,0.6299028471272521,0.21679276824451812
ICC2,40_8,0.19370457449336784,1.562745043733587,30,30,0.19390625537143863,-0.6304412939246742,0.8244221332324797,0.403049328402285,0.03568284832669763
ICC3,40_8,0.1963352539403006,1.562745043733587,30,30,0.19390625537143863,-0.6509379266886614,0.8273999636032612,0.40304932839750784,0.03049906279738221
ICC2,40_9,0.2472927120528767,1.815250314244685,30,30,0.15412875586609728,-0.589881547920818,0.8401209553421569,0.49097774705592984,0.03011667873745363
ICC3,40_9,0.2508605801042533,1.815250314244685,30,30,0.15412875586609728,-0.6098331730695856,0.8429948613762352,0.49097774705592984,0.02484725263065035
ICC2,41_0,0.46042304551405394,3.1960133637429573,30,30,0.03784251198629358,-0.3962497907221813,0.8977563732585797,0.7699454032061834,0.3028477916526817
ICC3,41_0,0.4668138934755195,3.1960133637429573,30,30,0.03784251198629358,-0.41540901100956273,0.9005863483563102,0.7567672380130781,0.29803430139231213
ICC2,41_1,0.4446789717678869,3.0706822978621395,30,30,0.04247815310278197,-0.4187778674234157,0.8943084928976737,0.7272132087624322,0.2576068797876249
ICC3,41_1,0.4488232458916684,3.0706822978621395,30,30,0.04247815310278197,-0.43309547172311536,0.8961925281742509,0.7234780055821792,0.25120057850393496
ICC2,41_10,0.23783476739737683,1.7307268297961762,30,30,0.13616605882097724,-0.5864608711992794,0.8375673512283396,0.4101788194387148,0.08017620555995525
ICC3,41_10,0.24445139563116108,1.7307268297961762,30,30,0.13616605882097724,-0.6208567907084549,0.8429030193140034,0.40749877253039535,0.06960796970195096
ICC2,41_11,0.3805972201688767,2.5505980099889034,30,30,0.05274184367067564,-0.4710627554597569,0.8786960956148637,0.6131702552867799,0.20737530112924915
ICC3,41_11,0.3940621898309027,2.5505980099889034,30,30,0.05274184367067564,-0.4960542184239536,0.8835262052610061,0.6115011659979597,0.1954021926360471
ICC2,41_12,0.24908063433880193,1.927090525410226,30,30,0.17042725597540656,-0.5720185468442693,0.8384239925513274,0.492140219578879,-0.01512129606215789
ICC3,41_12,0.2564032499352248,1.927090525410226,30,30,0.17042725597540656,-0.5973150562710331,0.8428734913359688,0.492140219578879,-0.03956828357173925
ICC2,41_13,0.4293449661843966,3.04840856324811,30,30,0.04938254192822113,-0.429517353459411,0.8902009992787521,0.7269112415808965,0.24477847650915088
ICC3,41_13,0.43551135149140985,3.04840856324811,30,30,0.04938254192822113,-0.4421073705694275,0.8925240609751199,0.7234306031314329,0.23407377949516828
ICC2,41_14,0.11641156137706188,1.320132099332152,30,30,0.3019421191759416,-0.6729369171045392,0.7975489005696671,0.1974908623661892,-0.09803838331323857
ICC3,41_14,0.11828422208515756,1.320132099332152,30,30,0.3019421191759416,-0.6962140316867418,0.8011158064931316,0.1974908623830373,-0.09933776295726388
ICC2,41_15,0.13465354837112173,1.369332970862314,30,30,0.27092280093761045,-0.667418774557768,0.804896907153275,0.24449242942842428,-0.05717162744687225
ICC3,41_15,0.13663884194132006,1.369332970862314,30,30,0.27092280093761045,-0.6866046978453849,0.8077477034830275,0.24449242942842428,-0.06254389478967935
ICC2,41_16,0.2451824207114877,1.7920875628750033,30,30,0.1518432055858655,-0.5883056226661988,0.8391525466563547,0.4989177409694984,0.06434699542282424
ICC3,41_16,0.24890926939642383,1.7920875628750033,30,30,0.1518432055858655,-0.612769392857755,0.8427417264657752,0.49850219939849394,0.06060691429224335
ICC2,41_17,0.6082100972886901,4.920075268980809,30,30,0.00570557071645437,-0.2248292866215117,0.9325980792815548,0.8604012678219362,0.4949389540294569
ICC3,41_17,0.6120599384590475,4.920075268980809,30,30,0.00570557071645437,-0.2325431641813082,0.9337823882224736,0.8557539947732593,0.4899506841167602
ICC2,41_18,0.2929258992914297,2.048344474294906,30,30,0.12047204790438834,-0.5567962816249368,0.8536718347775202,0.5916234483484306,0.11654920729379316
ICC3,41_18,0.296995071096719,2.048344474294906,30,30,0.12047204790438834,-0.5734835014443287,0.8561336317512199,0.5916234480494156,0.10852830813766436
ICC2,41_19,0.46231034132636345,3.186304622810052,30,30,0.02494623720880528,-0.38085544505403096,0.8989743359659258,0.7063269515746635,0.32359868549719434
ICC3,41_19,0.48263949953378654,3.186304622810052,30,30,0.02494623720880528,-0.40858336941673673,0.9054769608373006,0.7024831576118888,0.32679181290960835
