type,ICC,F,df1,df2,p,lower bound,upper bound,measure
ICC2,0.06532641893921802,1.139784456011048,33,33,0.35463406076133036,-0.6247059461433194,0.6988586903442972,117_98
ICC2,0.060676535049201785,1.1308489718516246,33,33,0.3630095707043197,-0.6138665906223364,0.6940237683049008,117_99
ICC2,0.3434529215089006,2.046240042064422,33,33,0.021690847013972624,-0.409370462045438,0.8197156038229962,117_100
ICC2,0,1,33,33,0.49999999999999856,-0.664249382253351,0.664249382253351,117_101
ICC2,0.21969510898725697,1.5631006841495478,33,33,0.10238270171859729,-0.5162449625329808,0.7706108667641556,117_102
ICC2,0.1884846052051442,1.464525026670114,33,33,0.13910514950080427,-0.5401306860391208,0.7571243372454096,117_103
ICC2,0.07260515866661442,1.1565787417557718,33,33,0.33925908986110886,-0.6200912136228931,0.7025453249523503,117_104
ICC2,0.41791377377236066,2.5085036058338632,33,33,0.004970397849420929,-0.3016926512669489,0.8441379237167796,117_105
ICC2,0.1652154429356325,1.3958277415112588,33,33,0.17144511136880694,-0.5572437665636921,0.7467514835033332,117_106
ICC2,0.27998029938431596,1.7777017743956358,33,33,0.0516568052377782,-0.4667942413358102,0.7953611973990877,117_107
ICC2,0.4633198675430185,2.765630658730498,33,33,0.0022474535875292223,-0.2670322961840937,0.8605617885023176,117_108
ICC2,0.06845067448510528,1.1469609232925386,33,33,0.34800527376285106,-0.6227305523084893,0.7004451069095172,117_109
ICC2,0.19752806490276406,1.4922989982916461,33,33,0.12768511494078924,-0.5333223281146802,0.7610815337266451,117_110
ICC2,0.04566015700678093,1.0956895121628185,33,33,0.3972565958201548,-0.6369580640673503,0.6887323347225351,117_111
ICC2,0.10141179769282334,1.2257136193479097,33,33,0.28106889485969,-0.6013855254516892,0.7168212455151497,117_112
ICC2,0,1,33,33,0.49999999999999856,-0.6642493822533512,0.6642493822533512,117_113
ICC2,0.2501400737042053,1.6755927544599478,33,33,0.07167841124110029,-0.47960171101279286,0.7819415652504274,117_114
ICC2,0.30389900599341246,1.8731463066709442,33,33,0.03796202470699251,-0.44584604018243185,0.8047350415036058,117_115
ICC2,0.36780270781654717,2.163569386848361,33,33,0.01486139770933332,-0.3856907236448087,0.8286294082252352,117_116
ICC2,0.3592007615744256,2.121102336066977,33,33,0.017037391762466998,-0.39416777860841085,0.8255065535067156,118_0
ICC2,0.2387604808443122,1.6272939720973187,33,33,0.08359347293499489,-0.5010972498779578,0.7786184129876127,118_1
ICC2,0.5367550515675297,3.334624673343241,33,33,4.2215535856092906e-4,-0.1846472775112682,0.88446920563303,118_2
ICC2,0.40506551998942214,2.3617147218706176,33,33,0.007892452175629281,-0.3474790378325185,0.8418383365494908,118_3
ICC2,0.40133721499736014,2.426085196049375,33,33,0.006438996726240274,-0.3123295232796109,0.8378514674017534,118_4
ICC2,0.2452486480522794,1.6498793209694496,33,33,0.0778023703825383,-0.49584157574780763,0.7813047518697197,118_5
ICC2,0.37247712008137013,2.523112426855483,33,33,0.004748494089556203,-0.3186715496474148,0.8315917884185621,118_6
ICC2,0.4421987002161207,2.6387563601353463,33,33,0.003315734265820716,-0.28454088001787964,0.8530838697915184,118_7
ICC2,0.40439746610751354,2.3579440754377723,33,33,0.00798738946327819,-0.3481862916556192,0.8416059842177341,118_8
ICC2,0.227166825961268,1.5878806282968465,33,33,0.09469869154861384,-0.5103604478849443,0.7737694527097438,118_9
ICC2,0.3779847758083283,2.2153553839442806,33,33,0.012585660537232883,-0.3754937671405921,0.8322897230913219,118_10
ICC2,0.2963874509383328,1.842473464504273,33,33,0.04191731220591469,-0.4525112145755497,0.8018174290011467,118_11
ICC2,0.38339659366591344,2.243575983289922,33,33,0.01149833915073139,-0.37000068509471895,0.8342194259464146,118_12
ICC2,0.22697504080641062,1.58723858368268,33,33,0.09489070701189994,-0.5105123193996999,0.7736887088743025,118_13
ICC2,0.22551815516838475,1.5823717022505956,33,33,0.09635827984758098,-0.511664582943958,0.7730747756926215,118_14
ICC2,0.06777108642090364,1.14539580447191,33,33,0.34944348255387053,-0.623160927538659,0.7001005432071087,118_15
ICC2,0.37202878569008974,2.1848593604689968,33,33,0.013878993586374027,-0.381480123975399,0.8301533570795381,118_16
ICC2,0.22943783886027055,1.6156170506337701,33,33,0.08674710803567154,-0.47712842415108336,0.7709599888949924,118_17
ICC2,0.2213597505424729,1.5798462330858762,33,33,0.09712825899160761,-0.49565716412076716,0.7689742013628519,118_18
ICC2,0.25080994809593665,1.6695495954824928,33,33,0.07307446503881014,-0.4912949602492973,0.7835919439018937,118_19
ICC2,0.35935509444355274,2.12185421698289,33,33,0.01699618256716073,-0.39401677761871073,0.825562831618672,118_20
ICC2,0.3570082608556395,2.1104598680114575,33,33,0.01763166853827675,-0.3963086798211818,0.8247060608608421,118_21
ICC2,0.37465058272604995,2.1982119831797164,33,33,0.01329682256391314,-0.37885252692170684,0.8310954121657024,118_22
ICC2,0.10663153798862789,1.2387179367146062,33,33,0.27103938091266166,-0.597918158972499,0.7193555593044183,118_23
ICC2,0.35012537839095326,2.077516713796477,33,33,0.019607704258411577,-0.40297819442301736,0.8221810314617265,118_24
ICC2,0.4071716195790841,2.3736576487447745,33,33,0.007599324646834733,-0.34524386394851664,0.8425698032888843,118_25
ICC2,0.41379531140795783,2.411777556408904,33,33,0.0067363188615272365,-0.338159402218981,0.8448599779671098,118_26
ICC2,0.269853864927251,1.8681903547357697,33,33,0.03857505152326827,-0.372840125162714,0.7810578390206917,118_27
