measure,icc_mean,icc_sd,lower_bound,upper_bound,group
76_45,0.3372932926453877,0.09910869034718314,-0.24569791303416247,0.7449148939124433,mdd
76_46,0.3000390558823195,0.12042915087342576,-0.2817279431015531,0.7247317117821267,mdd
76_47,0.3706767188353644,0.1245604739991429,-0.19999552881878657,0.7594249926609654,mdd
76_48,0.34855252241612744,0.12763274521306103,-0.22137838350995467,0.7481370872092887,mdd
76_49,0.17457943433345172,0.11012657615532345,-0.40156929440140826,0.6560695702188448,mdd
76_5,0.11013571678301129,0.10214486877916625,-0.4458400812883085,0.6148606627944082,mdd
76_50,0.22318073672087224,0.13319683169920082,-0.3551746742365145,0.682557232210237,mdd
76_51,0.2513788461813921,0.1385043498423513,-0.3275720077616708,0.6977621147447156,mdd
76_52,0.31325305654649627,0.11738822586413415,-0.25807214024003305,0.7299938021575302,mdd
76_53,0.22862702363318366,0.11296653273558371,-0.349227885983413,0.686029989750825,mdd
76_54,0.23343910056546538,0.12682168892757653,-0.34596501438379124,0.6884553223298221,mdd
76_55,0.30069857206600614,0.12388563092220721,-0.2708179177825788,0.7231058577921601,mdd
76_56,0.3658709887807187,0.1295909754482898,-0.20013974646239188,0.7561146260205613,mdd
76_57,0.1917964313076499,0.12143500335359547,-0.38295050094981825,0.6649847589085269,mdd
76_58,0.3052137454739524,0.1267605057066072,-0.2764990229923222,0.727224417802305,mdd
76_59,0.15733580938452962,0.1130008476518363,-0.4102287327391022,0.6441622789101504,mdd
76_6,0.31992273512095526,0.10808150547999552,-0.25364036367046633,0.7343358157327847,mdd
76_60,0.27150219123475305,0.14240018615900557,-0.3057731698997491,0.7082146116318621,mdd
76_61,0.35341241173393284,0.12487729700513936,-0.22249411250266085,0.7513007620968446,mdd
76_62,0.26615622079961376,0.10506031158650135,-0.3182159483315581,0.7077832508002084,mdd
76_63,0.3975892369293878,0.12282214286480665,-0.17511306811180222,0.773204749987555,mdd
76_64,0.43968280120046593,0.12598143119546318,-0.12472119170885923,0.792788262778204,mdd
76_65,0.278838413172368,0.14137188558234207,-0.2913894961582391,0.7106715192063445,mdd
76_66,0.2723450811250522,0.10222559392443425,-0.31284388873886376,0.7112966691467837,mdd
76_67,0.30212203421845557,0.13912557108017592,-0.27352199154963946,0.7240313810634402,mdd
76_68,0.2881845647796147,0.11724380463492544,-0.29407212315049835,0.7186721766048427,mdd
76_69,0.21082242059520534,0.12611548248688706,-0.3610081314509465,0.6744540959519228,mdd
76_7,0.3338871900310046,0.11150783198777017,-0.24048817989881782,0.7422391829604003,mdd
76_70,0.2847151018855604,0.11454972914755666,-0.2984443779313665,0.7171508878302871,mdd
76_71,0.1723044537831538,0.12418035434694054,-0.3972600114729006,0.6526933538875248,mdd
76_72,0.14961711709159414,0.1111823990934134,-0.4216642504426347,0.6408990890832915,mdd
76_73,0.4090782972606964,0.10047699994560191,-0.1671050287692794,0.7799573489989188,mdd
76_74,0.23253940204951634,0.11751052089475333,-0.3475470940054537,0.6884542664346438,mdd
76_75,0.34120687406265715,0.11975157060926739,-0.24010794991228757,0.7460016630656943,mdd
76_8,0.2878258982759395,0.10752463880706782,-0.28727899050232236,0.7174840352652897,mdd
76_9,0.34096177557306806,0.10912861233947196,-0.2357219886495724,0.7457810455553505,mdd
77_0,0.4626009312179031,0.11556521712778026,-0.09881254330555544,0.8038941847185401,mdd
77_1,0.1958697009150104,0.13765984253961927,-0.3734639911540898,0.6652089909904674,mdd
77_10,0.32435572314487493,0.11244183967058484,-0.2539315760106801,0.7373136601976676,mdd
77_11,0.5320414488147389,0.09216716289825008,-0.012645574421943258,0.8353077287296157,mdd
77_12,0.6481249454891727,0.07407728329624744,0.1417753394890705,0.88444799125253,mdd
77_13,0.13177132392203994,0.1260924936958942,-0.43415524276216727,0.6289754883360995,mdd
77_14,0.13668053718237225,0.10070208683219979,-0.39481681017118964,0.6240765575835263,mdd
77_15,0.5187380893811867,0.08473367263738049,-0.0314037171622358,0.829694462601713,mdd
77_16,0.48930640334925596,0.12298012665515297,-0.06043994783636148,0.8152097431111892,mdd
77_17,0.3874142700955772,0.13478559385754008,-0.18575909475956898,0.76808253091693,mdd
77_18,0.29687079189728377,0.13695937206695183,-0.25153806827314473,0.7162697802773508,mdd
77_19,0.46012695556745575,0.11338266323609274,-0.09883408612487969,0.8023311979354234,mdd
77_2,0.4275290959719586,0.11033263466337682,-0.14874596817013483,0.7899744678667133,mdd
77_20,0.5115830543255031,0.09579296619861342,-0.04128727917326679,0.8265554579469195,mdd
77_21,0.29731055140448304,0.10589672104930467,-0.2692505804497514,0.721818466857412,mdd
77_22,0.42094651976161196,0.10863329032317998,-0.15136817293815347,0.7850606641305301,mdd
77_23,0.46706462847222585,0.09366751294731754,-0.09413073819332624,0.8064550634673899,mdd
77_24,0.4214984136176851,0.12079157520302632,-0.14250461786285795,0.7839116457531733,mdd
77_25,0.30892017511467623,0.13364266954633003,-0.2648872421623718,0.7274737741205602,mdd
77_26,0.2597971089034219,0.11477127452655109,-0.3212432056200597,0.7034646590269686,mdd
77_27,0.4738745537805194,0.09089129223274094,-0.0896029814637303,0.809960122793872,mdd
77_28,0.42552030021839193,0.09212882307095836,-0.1432870553125686,0.7876865218088687,mdd
77_29,0.3912247913295236,0.11293300254726557,-0.18342390231785802,0.7718086064526528,mdd
77_3,0.48326566349547506,0.10214244019073669,-0.0786604578830054,0.8144729775082146,mdd
77_30,0.197659027130186,0.11676782032239459,-0.3798058881393103,0.6688511847897708,mdd
77_31,0.3645379071991353,0.10528646599027344,-0.21297904241196966,0.7579655350973534,mdd
77_32,0.43855021495907404,0.09901749891093317,-0.1307430908780638,0.7934876298355725,mdd
77_33,0.08707289180059564,0.09081319266434984,-0.44950012590389155,0.5961531594411877,mdd
77_34,0.35911910906951533,0.10659352078105787,-0.21849307706619245,0.7552859310968496,mdd
77_35,0.32384668519738197,0.10078747836058857,-0.253904604111722,0.7370195833702957,mdd
77_36,0.3105765767335916,0.10819729368987659,-0.26360544966024524,0.729740257409379,mdd
77_37,0.38072759141113993,0.11000816778336797,-0.19488155274964616,0.7656301309212635,mdd
77_38,0.44721815675888604,0.09803236751034901,-0.1214284670516658,0.7976109714992767,mdd
77_39,0.3150696608758174,0.11927223052090223,-0.26560971174989395,0.73238163782037,mdd
77_4,0.3865413348622569,0.13371161088136094,-0.17941576087449815,0.766367335227712,mdd
77_40,0.4033771499004067,0.1195357233636112,-0.16543244997959186,0.7757749520598287,mdd
77_41,0.12655711891038998,0.1006403798386981,-0.376075978174631,0.6104940834317075,mdd
77_42,0.2720578657150048,0.13260535703891221,-0.30006189636406,0.7074904606163609,mdd
77_43,0.1537291096376565,0.12689524611481334,-0.41761056394784923,0.6426724500495827,mdd
77_44,0.36441942830168983,0.09784954456619821,-0.21276960201771072,0.7579751959571513,mdd
77_45,0.42043390341082104,0.10644920310661843,-0.1494237000481418,0.7846697045686347,mdd
77_46,0.42162164815323827,0.10778018298797074,-0.15171444991024205,0.7855820627784988,mdd
77_47,0.4116417035944641,0.10806864420060132,-0.162199324602143,0.780689864609323,mdd
77_48,0.33968785896567794,0.1112329729136505,-0.2349837355611404,0.744476790004737,mdd
77_49,0.3163873176138319,0.09174407145980826,-0.2575794184703801,0.7332075558513031,mdd
77_5,0.42618454766460867,0.10877861302051225,-0.13982138136566927,0.7873424245074686,mdd
