measure,icc_mean,icc_sd,lower_bound,upper_bound,group
81_40,0.28298683313190715,0.10877058322881007,-0.4076553395132671,0.7881353962530575,hv
81_41,0.2189603699162081,0.1344053135536599,-0.43471710607256825,0.7562180916581719,hv
81_42,0.353113991802286,0.11520688508706345,-0.38046668944710543,0.8198037540094103,hv
81_43,0.33968396021960673,0.13063594643469323,-0.3784153902373207,0.8129962946229261,hv
81_44,0.1712939202635325,0.13467108444621084,-0.521832341114702,0.7419577536333111,hv
81_45,0.1058478841551819,0.1196095725609379,-0.561139355606542,0.7091046351146311,hv
81_46,0.3153239151656759,0.13459727383136066,-0.41335336255952077,0.8045595339771178,hv
81_47,0.3532672552932528,0.1055764975931031,-0.362294328113356,0.8188967033363355,hv
81_48,0.24941599442445464,0.13477247813092358,-0.45697279942609886,0.7755951953899963,hv
81_49,0.3388981448266124,0.13817306128029072,-0.36427555544472956,0.8107408673978969,hv
81_5,0.11949111108206677,0.13346867031836485,-0.5653352874437316,0.718252707759487,hv
81_50,0.04534791960506439,0.07775517051720494,-0.6103199333984823,0.6821553843752173,hv
81_51,0.42152400955582653,0.12286293058753263,-0.29917998334248186,0.8440094325184753,hv
81_52,0.2637484359211529,0.14968914450630105,-0.44130906348087034,0.7802243709978911,hv
81_53,0.17028822495888385,0.1028728352545157,-0.4740944473660934,0.7342304514097205,hv
81_54,0.25842013669036407,0.1323567594550139,-0.4145174898615379,0.774650671239084,hv
81_55,0.34157733546989716,0.11112551937809458,-0.32532236570982626,0.8105671835363293,hv
81_56,0.19712862622911845,0.1259366788130321,-0.5100710077454975,0.7548772779953183,hv
81_57,0.14407161477329755,0.13174347585941096,-0.550365532094141,0.7305078720657975,hv
81_58,0.2475914257321733,0.12764019477720312,-0.4306950564548054,0.7713399112169803,hv
81_59,0.3603597763490751,0.1171898674455241,-0.3696662824945188,0.8219615775555604,hv
81_6,0.1602505112408578,0.14884265283190146,-0.5230394427748403,0.7351281239867798,hv
81_60,0.09928329567195139,0.1081529525441228,-0.580917996302559,0.7093677505176026,hv
81_61,0.19274912069177183,0.11086555559742291,-0.5157227839197184,0.7539413530442957,hv
81_62,0.37433882166991905,0.14200436639839428,-0.3350858046871564,0.825728127806809,hv
81_63,0.2643065320487917,0.14409894601652784,-0.43888040756437924,0.781248858638803,hv
81_64,0.4218269049048572,0.14296342170361792,-0.3039485219483166,0.8436811528577357,hv
81_65,0.4036549992306013,0.17679130896793083,-0.2864195778075087,0.8322128114303973,hv
81_66,0.43112535394674184,0.1162307780201965,-0.2897082798896687,0.8478488828916423,hv
81_67,0.20673473966989742,0.13951746742402812,-0.39469075164202694,0.7396813732572617,hv
81_68,0.32400678524975984,0.1408050759419083,-0.3889094310803666,0.8060645400924208,hv
81_69,0.29376586301082147,0.1719409688349225,-0.4223766631024264,0.7935221700249996,hv
81_7,0.3894661632255957,0.10056290779943977,-0.34511641153226635,0.8341057580048218,hv
81_70,0.33059783887769423,0.10734372859085013,-0.3621089078436278,0.8080671072692984,hv
81_71,0.24784127165415779,0.14474785096349743,-0.4687569100137204,0.7762941377547994,hv
