measure,icc_mean,icc_sd,lower_bound,upper_bound
100_82,0.23735302335018155,0.15204244790364868,-0.21493015078124258,0.6086384431987045
100_83,0.2677213552550726,0.077542013663208,-0.19048117913681112,0.6326569816563025
100_84,0.365409586257965,0.08832441776935378,-0.08564279786385122,0.6935699681497763
100_85,0.4163768107700429,0.09049076136219832,-0.03165016607425375,0.7248658394739297
100_86,0.1460772676393547,0.07683348096118325,-0.3091900497227837,0.550020443765026
100_87,0.17401331007970516,0.08972028898990711,-0.2781770670150939,0.5678134347559488
100_88,0.24134220168395168,0.09718910655205172,-0.21846576196611317,0.6151763653431237
100_89,0.2063935013043981,0.09392863606058674,-0.2500451582285533,0.590871530515143
100_9,0.2564955830148376,0.07618246162252533,-0.2020526613045214,0.6253040424511209
100_90,0.21878422186712146,0.11514098238358692,-0.2383374106880888,0.5988852249893518
100_91,0.2542382546437521,0.09194698554590887,-0.20342368148950424,0.6233372136911366
100_92,0.38514778869628497,0.09709600561397011,-0.06172530598525373,0.704962144034771
100_93,0.4448681444996111,0.09451646912926022,0.01084735502167534,0.739448029928663
100_94,0.2737243462164648,0.10071824049785941,-0.18477087706539633,0.6360521662275319
100_95,0.3302003325647991,0.10405775308829644,-0.12364857233598754,0.6714901521042101
100_96,0.3419025818155707,0.10049165847107573,-0.10777912535492093,0.6782621558692461
100_97,0.09299676147407789,0.08989598757594865,-0.35791225702111856,0.5112819015389999
100_98,0.2541039635877079,0.10987186955394383,-0.2032759877735954,0.6227425515725394
100_99,0.2244059913547861,0.08212843641154546,-0.23009015955405854,0.6028688236650569
101_0,0.34588779459754193,0.08861095609397292,-0.1067853005670678,0.6815937049990158
101_1,0.3213929699439224,0.08990032592618197,-0.13446637867480143,0.6666488013643461
101_10,0.44264921327376794,0.07434739913485466,0.006153855932243862,0.7388830765576593
101_100,0.36394165418415675,0.09963319096417585,-0.08615950339820608,0.6922867481746577
101_11,0.3553082270309472,0.08744393853665133,-0.09504165871711252,0.6870492945776931
101_12,0.3980478458242976,0.06898629359595056,-0.047511821011552956,0.7132508356129404
101_13,0.2037842608292651,0.07729425547385936,-0.2515717391618659,0.5893671822482296
101_14,0.2100703005352812,0.09173005118848121,-0.22947706813039245,0.5884494870833921
101_15,0.1858976929165555,0.08194915701732129,-0.2654497934041315,0.5756651842487508
101_16,0.23718187255083006,0.09066055288560632,-0.21971284087557513,0.6117762086069826
101_17,0.40432162079661865,0.08953813077258103,-0.03957225355465071,0.7164752843817874
101_18,0.30967370630989305,0.09448967462113604,-0.1399056901479635,0.6580116262495608
101_19,0.3799943506023522,0.07474183645322566,-0.06741570552447965,0.702410305064187
101_2,0.406099626606563,0.08423997132247767,-0.03553565551064089,0.7174673037301567
101_20,0.45240640510506347,0.07821451732389834,0.01844897905233586,0.7442713416344071
101_21,0.29586963569903013,0.08225674880256169,-0.15175354568981098,0.6487215966982552
101_22,0.4116471775290112,0.08075963787083436,-0.03049839178020837,0.7208146898716075
101_23,0.29785216997643943,0.09956422560866729,-0.14521411961436362,0.6484513306888217
101_24,0.2509837561339531,0.10159664417270561,-0.20298160403812976,0.6198245896057708
101_25,0.3241161087732326,0.10491501975772925,-0.1285067354544998,0.6673223636088527
101_26,0.31876165236787796,0.09165836713923932,-0.13415714533996062,0.6641918906558907
101_27,0.4702024426266455,0.07756609082749456,0.04062780399332821,0.7542815288753058
101_28,0.4187339434781952,0.06573891391378524,-0.024297162661328798,0.7255293840587864
101_29,0.2897676604175796,0.08230190579240639,-0.16005076481805885,0.6450386392282743
101_3,0.4547113493676594,0.06860168950219346,0.020192955212693136,0.7458990408652756
101_30,0.4502442965648263,0.07363202938570808,0.015157243451603476,0.743249663797111
101_31,0.25621532749669385,0.08960826208622548,-0.19968304045373791,0.6241688895310914
101_32,0.4251978631751025,0.09101132981883711,-0.01383363260317061,0.7283812377373782
101_33,0.26075410409825367,0.09654539978846234,-0.19395803419208488,0.6268065947626108
101_34,0.2367189044576312,0.07722226924787229,-0.2077779043920415,0.6087988702415067
101_35,0.2451183169966955,0.0811547984466035,-0.2037508242520749,0.615247367692233
101_36,0.1287079486195067,0.08808410700590366,-0.31628250957882337,0.5341423650418968
101_37,0.3533322046682409,0.08534535512845311,-0.09970303363999075,0.6864558761982851
101_38,0.15616452712664974,0.08267832385635014,-0.30079816824557293,0.5572206893607358
101_39,0.22363540365143145,0.07971280571112345,-0.22638900946892165,0.6010651852638665
101_4,0.4493116827971614,0.08014872803779881,0.014780487851582928,0.7425219771243415
101_40,0.26797731536575375,0.0868317025637877,-0.18433927461954935,0.6311596375205019
101_41,0.39664855345139277,0.07944109116189053,-0.04974255576387136,0.7124309928408991
101_42,0.21691315073526043,0.07530547187212,-0.243057395657183,0.5994635356940902
101_43,0.34131929066224564,0.07586439351801502,-0.11339437360224697,0.6793780359286442
101_44,0.30786723498718677,0.09278484880489306,-0.1390568323184773,0.655865956791987
101_45,0.16540187675498955,0.10192103713520405,-0.2911267124044597,0.5629714271716569
101_46,0.18872897576205608,0.10178423132006158,-0.2681299009310096,0.5788298092913196
101_47,0.22024459193808996,0.08073803023491458,-0.23524237037159876,0.6002019005786382
101_48,0.18685237810767857,0.104299039935567,-0.26763228125271954,0.5768939251452916
101_49,0.47812956630588066,0.07689183646251885,0.05112203259248515,0.7585870586831509
101_5,0.22810841455531033,0.09297653023547048,-0.22055307029482357,0.6033736224228846
101_50,0.2454653114366862,0.11231707009900486,-0.20848545654899472,0.6158884719978097
101_51,0.19587448841029598,0.08647874422041908,-0.2601687188516086,0.5839302938689448
101_52,0.18829185050415737,0.09950233240532622,-0.2665451797384119,0.5780002645024924
101_53,0.23593184510461265,0.10033605275597018,-0.22303180944002166,0.6112244992471577
101_54,0.18757794179923198,0.10814843793912426,-0.25689464927414074,0.5744064119760244
101_55,0.2576156871112282,0.09957091501494687,-0.19092626461481393,0.6230588504369255
101_56,0.5362904137507742,0.06986126627994958,0.1276505019843931,0.7902375678758129
101_57,0.30294413823633276,0.07271835704606013,-0.15605854004923145,0.6557819690029556
101_58,0.2311713204412454,0.0868794399001803,-0.22440379632845264,0.6074443183076701
101_59,0.23704262730629033,0.11530717872627795,-0.2148278840629941,0.6095709241081697
101_6,0.32793104416338453,0.09287266510252411,-0.12749167238292333,0.6706515246832954
101_60,0.31489096193824084,0.0942373491728403,-0.14017191464154258,0.6620839015010936
101_61,0.1332381364109716,0.08583111209951516,-0.3183641862189143,0.5396125036635814
101_62,0.42727948953287237,0.07455957989091996,-0.012690876780218368,0.7302775880130543
101_63,0.28875552162687385,0.07602329247471831,-0.16434450060031394,0.6453522687454997
101_64,0.2649751116911486,0.09583360039774522,-0.19505592267711933,0.6308755419779568
101_65,0.25341525808442145,0.0881481477575489,-0.20448526990580806,0.6228722504065826
101_66,0.49608079627799817,0.060205748641562896,0.073061940200879,0.7689776044849461
101_67,0.05159084415387692,0.06152696252808471,-0.3954264383652835,0.4811269559838416
101_68,0.45643623751271933,0.07434848413308104,0.02190380595808269,0.7468800214449605
101_69,0.21881385681105703,0.11032358763535227,-0.2387131120664124,0.5991726115697291
101_7,0.36178620406215284,0.08108750701039923,-0.08615219625139933,0.6909312218490619
101_70,0.3307612732034751,0.08737558459048451,-0.1175605998602029,0.6715120148703625
101_71,0.2712584400900554,0.10733789933322462,-0.18511900175860746,0.6337917017936172
101_72,0.4659974543409428,0.08104438571694565,0.03528493449697899,0.7519371113945696
101_73,0.29076324218177707,0.10526957133362978,-0.16468964299546562,0.6463953191340807
101_74,0.4387063942576155,0.07864048545465921,7.525142736984819e-4,0.7367067146116456
101_75,0.38870052137451755,0.08988140169686978,-0.05821848901484681,0.7073115212687822
101_76,0.2757253749173476,0.09298304925451727,-0.18301493898093632,0.6376318788513836
101_77,0.15197226865473645,0.09311934089835845,-0.30489518730210763,0.5539447630173495
101_78,0.44553929184590435,0.07424982521477329,0.009337520693292125,0.7406112763453319
101_79,0.44316796166629285,0.08725828565024966,0.008332223157789581,0.7388308515935917
101_8,0.41038493235046886,0.07865791939127084,-0.0317865075134126,0.7200551999142659
101_80,0.47023591125295156,0.08608771682009547,0.03965880486134649,0.7545550137330456
101_81,0.2647241142925535,0.09194065825890736,-0.18301098225280266,0.6280288334084008
101_82,0.6218197468899835,0.0885060311830123,0.25483082395286644,0.8334014462197233
101_83,0.3624859138609175,0.1061751469580523,-0.08695536888606357,0.6910436087693791
101_84,0.44280844624731186,0.0796659523317298,0.006145352164774443,0.7389318538079602
101_85,0.24740000538442888,0.10540723884469799,-0.2098314212767662,0.6182724427985611
101_86,0.19268875689595957,0.10316862247140567,-0.2627002505057228,0.581101338044316
101_87,0.32640903049421166,0.08454825826457803,-0.12861160197308286,0.6698287813753331
101_88,0.3777472968675182,0.07014585124042652,-0.06931967394123995,0.7009981018762776
101_89,0.31065523910670523,0.12497999591258158,-0.14197461961742577,0.6582326374577636
101_9,0.37865489164016525,0.08050462797443676,-0.06816313280437819,0.7013278428578413
101_90,0.4345405848331529,0.08169489519665389,-0.002943722911641732,0.7339767680181913
101_91,0.46569302656361033,0.07943195675753816,0.03562633888281165,0.7517217543393855
101_92,0.526550316423753,0.06890406572853845,0.1143415299032972,0.7851127773196978
101_93,0.39133479247443687,0.10016955545387492,-0.05334121031381893,0.7082865219370678
101_94,0.2673114203586286,0.0843741142770021,-0.19275020664781553,0.6326679153230589
101_95,0.47181202025555025,0.07111742825820348,0.04186933361638592,0.755591045655215
101_96,0.27109110129382086,0.1079120956481342,-0.17702760693516797,0.6318667217019841
101_97,0.11696035173074246,0.09007653874080816,-0.335872741790858,0.5286518127195717
101_98,0.36380767496039956,0.10065873874068801,-0.0853883811718455,0.6919590872916692
101_99,0.420203121790228,0.07644375561829629,-0.02175465976935752,0.726155689606653
102_0,0.38558148996505803,0.092767048845255,-0.06095540913984433,0.7052102340755694
102_1,0.21740481077996987,0.1011438917986332,-0.24147177250735236,0.5987882907539128
102_10,0.30913923142583877,0.08563731908578595,-0.14699769414263827,0.6588336491368064
102_100,0.23872965879472818,0.10043732919751737,-0.2151255055073498,0.6117176351259913
102_101,0.20921772265396232,0.08671174074614646,-0.24700593053623154,0.5928852186501081
102_11,0.30299584219158315,0.08756469955615105,-0.15357840346291488,0.6549971236013474
102_12,0.45124401912082307,0.07695663438938458,0.01748784170723053,0.743608559991875
102_13,0.11697419889457089,0.07544363305847734,-0.3366774609084726,0.5292496105885341
102_14,0.021281051266475403,0.049110320685973256,-0.3754728584976447,0.4388239665200958
102_15,0.2602752760959896,0.08645149559144968,-0.198190159719654,0.6275604728245161
102_16,0.22780696622762073,0.0955195769895965,-0.23147940306964696,0.605941876597159
102_17,0.3951109149575959,0.0984328059614416,-0.048484577275196096,0.7105215625238916
102_18,0.15724143846704644,0.08431309777105972,-0.2886809601717196,0.5544565074625352
102_19,0.26606932731070604,0.08479849648512518,-0.190864379522061,0.6311051847585759
102_2,0.28144408318710246,0.08712369474025163,-0.17421346087511247,0.6408311767247106
102_20,0.4356534093473407,0.06912632993643314,-0.0034586096031073784,0.7351235347076241
102_21,0.248288095032713,0.09348915410545694,-0.20267438819935393,0.618043139783279
102_22,0.4269911694121928,0.07814693703672611,-0.013539745364066644,0.7300948322334275
102_23,0.32317543758899603,0.09951768854214342,-0.12893946692916522,0.6667115086445617
102_24,0.15657087895055768,0.07877096346036731,-0.3016962287616201,0.5579696274303099
102_25,0.25035797435663226,0.08189317306390466,-0.20973937909285098,0.6216336585042684
102_26,0.2887935158765929,0.07750369937199998,-0.16671812790292392,0.6458121935440614
102_27,0.4333690296821633,0.07618966973926063,-0.004540444449445145,0.7336137474492372
102_28,0.36100792555863503,0.08692090533355604,-0.08839277571541865,0.6904144722342259
102_29,0.21511560585044487,0.09169527426488092,-0.24012286938344807,0.5965876940999968
102_3,0.49458996295659124,0.061357439287517246,0.07108514516148154,0.7680287074469205
102_30,0.3658682707960768,0.09947082624910296,-0.08400966448967999,0.6934388293725111
102_31,0.1927755854489843,0.08693866917665449,-0.2667852372712742,0.5827987401945569
102_32,0.2796081386986627,0.08441982412280022,-0.1712279928039744,0.6385586298430599
102_33,0.23158412595623845,0.09296886830737969,-0.22738792272645614,0.6085218137926633
102_34,0.36160789603432014,0.08666583029186682,-0.0866507351402057,0.6908635207371421
102_35,0.21512492702200825,0.0823530114096231,-0.2371504738774287,0.5958315782269203
102_36,0.2647131649142609,0.08581088915473832,-0.19272159234559563,0.6303174547397847
102_37,0.22489085161389627,0.09434154851786536,-0.2349926964997414,0.6043121669377296
102_38,0.43187337420552346,0.08223852715399159,-0.007356314329822834,0.7327635536549223
102_39,0.12192206304189278,0.08002927918485489,-0.3323824694755364,0.5327226567753082
102_4,0.2644432328476677,0.10082670189135982,-0.19189555492941,0.6295183027452469
102_40,0.19783639016067095,0.09392993047074001,-0.25420155478763523,0.5839029546214801
102_41,0.27494452492940874,0.08586405271258088,-0.1832509741863461,0.6371304169904201
102_42,0.3026781350055742,0.07783989266936756,-0.15508267862115277,0.655276722008895
102_43,0.2560788629135492,0.08146451598426306,-0.20379158008913623,0.6252122137088463
102_44,0.2924607544249454,0.08629017977344434,-0.15941883635009954,0.6473463126313306
102_45,0.2759184588298639,0.09767994599449327,-0.18079055867791854,0.6371840330981832
102_46,0.21200330359898503,0.09086145505292888,-0.24627965813280522,0.5953822660146426
102_47,0.18491532932176002,0.08874927506493606,-0.2741614678896434,0.5773122743460287
102_48,0.25278170608553097,0.07871380095000403,-0.20223289241034081,0.6219190848430094
102_49,0.2821744255355204,0.0938745729570266,-0.17533088888852075,0.6415285967459176
102_5,0.21258046196647282,0.08723434198677574,-0.23933483694948715,0.5940637405411389
102_50,0.14533132363793144,0.10585474374852955,-0.3099758518178619,0.5486082871810056
102_51,0.18097862196647863,0.08850721064320888,-0.278688914796802,0.5748650738650195
102_52,0.16133444541313166,0.09510660349974072,-0.2903713657470855,0.55859159576905
102_53,0.27612664838950607,0.07706991216370604,-0.18391821532824984,0.6385470532940782
102_54,0.17408802334009893,0.10658295329820554,-0.2804217970283854,0.5680168912600774
102_55,0.28459682031486255,0.09496124211271738,-0.16983873033233238,0.642256676104611
102_56,0.30739232186705984,0.09816445975338302,-0.14767664932798386,0.6571989127954909
102_57,0.14430566478829163,0.09123274154388432,-0.2884008971401252,0.5405902108942329
102_58,0.11664015674317048,0.08436251050794562,-0.33477795107367486,0.5279457037535998
102_59,0.3125432633520683,0.09963634679418408,-0.14246269509228415,0.6604744060290197
102_6,0.4130230403079215,0.07326965616503113,-0.030496364023128324,0.7220957226775012
102_60,0.1992378735884337,0.08534624976072168,-0.2585054347238765,0.5865982552988708
102_61,0.19651888331530926,0.10847861055437322,-0.2505992456175913,0.5812179203453627
102_62,0.29823835680710276,0.08923726691189761,-0.1587422041659878,0.6519633726129218
102_63,0.28525357862354206,0.08830451828701094,-0.16207346656320373,0.6419403189873111
102_64,0.16903538652607134,0.09200844827451327,-0.28309945178195445,0.5643627938350402
102_65,0.36290883714236727,0.08952016593192001,-0.08741965267363813,0.6918750690675908
102_66,0.38140760266050444,0.10242007473617896,-0.06519385977325634,0.7024398344410736
102_67,0.13581529294257663,0.09294644346047755,-0.3199535880849557,0.5425733565193847
102_68,0.3469365658600056,0.09590640348581358,-0.1038876774642744,0.6816469129495697
102_69,0.12177363654711698,0.09073064840499995,-0.33298100962954724,0.5325531666331134
102_7,0.3962456077393286,0.09439491397669891,-0.04534675146530457,0.7111562313221603
102_70,0.2372932551136182,0.10105063767344268,-0.21579143365880804,0.6106742866401018
102_71,0.32887634494378476,0.08422925322803755,-0.12488784393695176,0.6710641593719753
102_72,0.32089798262678015,0.10679000727760618,-0.13233294037463111,0.6651590189182807
102_73,0.1637152536227588,0.09651293771404809,-0.29365386096880436,0.5621887824340016
102_74,0.48099415588842204,0.0805276119177143,0.05474338922731483,0.7604646384579572
102_75,0.30800319273451304,0.07869612732138112,-0.1478304847570539,0.6582224462207773
102_76,0.282552561013659,0.09267404425810415,-0.17601589060196018,0.6420978005993924
102_77,0.08039779770072278,0.08408797543286319,-0.3707407869832416,0.5025378166720635
102_78,0.2972714509013976,0.07438504695314364,-0.16065116473593216,0.6518722369760638
102_79,0.4179820903456745,0.07775949859951758,-0.02440318152715485,0.725149760177508
102_8,0.427478522521153,0.07865605715485166,-0.011945790011673675,0.7300640971192494
102_80,0.4263317408697494,0.09284553042038377,-0.01550825539587828,0.729752815266092
102_81,0.2518261811894069,0.09362526943399545,-0.20622251611662856,0.6218115049167651
102_82,0.514546715805181,0.06830118478941119,0.09773742148269302,0.778741315283092
102_83,0.2959969918642936,0.09634656987530439,-0.16140533009156674,0.6505242821606979
102_84,0.3499386815295236,0.09861611922794898,-0.10050186897553419,0.6834765616995441
102_85,0.2417712256605895,0.10895386484094288,-0.2122057108928712,0.6135765265622066
102_86,0.2172002753941836,0.11259577590527152,-0.23505325403068136,0.596244642984312
102_87,0.48478561172729906,0.06821675228151672,0.057297678275845684,0.7627918060421166
102_88,0.29790331081452726,0.08444810692848753,-0.1595993459449726,0.6519586789462732
102_89,0.3873760678689043,0.08982342383173891,-0.05835910211689528,0.7062650600580834
102_9,0.45470770245734704,0.08465727723144184,0.023040899785303468,0.7451819944688929
102_90,0.38916917161895537,0.07734221072811091,-0.05766432247181073,0.7082225467612493
102_91,0.29452252427015696,0.08766190498085909,-0.15409901823567632,0.6481777498135871
102_92,0.44717492570963085,0.08302214830419467,0.01264567236160362,0.7414750927041497
102_93,0.28459634241580273,0.1236212040255055,-0.17019133205279957,0.6416561831525132
102_94,0.3256961099385067,0.09438078913463063,-0.1287165865868676,0.6690394492577948
102_95,0.426991687246065,0.09304541817968219,-0.025561276198634218,0.7338872271914283
102_96,0.21640948562147802,0.10024828489039073,-0.23961823750619368,0.5974408600369013
102_97,0.09899722020725898,0.08703848368657952,-0.3520940982271921,0.5155182189884288
102_98,0.35122494445349545,0.08990638671872832,-0.10152700666186829,0.6849740026010606
102_99,0.47436315740354307,0.09096124966509125,0.04630814367811241,0.7565202839645109
103_0,0.3751145619043154,0.08816202247970521,-0.07456243664185437,0.6994540023983971
103_1,0.19976880027967542,0.12124126199625865,-0.25666328250483184,0.585617222699335
103_10,0.35160407619649126,0.09228975159600102,-0.10124341283149921,0.6851799613909461
103_100,0.3982668778921894,0.0781208370427554,-0.04794341166526452,0.7135036181310346
103_101,0.31704640664898104,0.0934993604902121,-0.13397084456420458,0.6626299020915095
103_102,0.3800241960311423,0.09270714731222596,-0.0666565943264023,0.7021416705029101
103_11,0.3811428844670814,0.08785436198016643,-0.06721841748792819,0.7029483265006403
103_12,0.43814761328515645,0.08659909792981138,2.3913127838710787e-4,0.7362100310096613
103_13,0.06933434567474153,0.07698912503945603,-0.378719461255159,0.49377566154979075
103_14,0.2486084569180473,0.10034020787288081,-0.1918958507791673,0.6143608446015112
103_15,0.29272543927761563,0.08322506656318876,-0.16361993638858965,0.6482826845082704
103_16,0.19293276883413854,0.1005704251222666,-0.2652696854635926,0.5822230259097037
103_17,0.4131725383274613,0.08825926424947735,-0.04271145781001422,0.7262139963221262
103_18,0.28064989995729756,0.1054301845258334,-0.16802592028426006,0.6383281567605459
103_19,0.15510103960708954,0.08629355794483086,-0.2979705565225615,0.5549912754364539
103_2,0.45699277395193866,0.09463984507699896,0.026256459271793542,0.7462284370025523
103_20,0.3785638750574732,0.0875483611118409,-0.07122102368549758,0.7016256767584724
103_21,0.36578161625294536,0.08973820053599224,-0.08234413082617364,0.6934284273943142
103_22,0.41169684477439006,0.0911848202850771,-0.030634722942976856,0.7206238508675672
103_23,0.3348595789121872,0.0935860944792161,-0.11280981424640153,0.6733909403917415
103_24,0.19241460937492166,0.10457980392525772,-0.264604574242442,0.5813360597632021
103_25,0.27912195930830463,0.08599755241549309,-0.17786968068834547,0.6396028647172353
103_26,0.242487459146408,0.10152120662713959,-0.2146618928068268,0.614978018820812
103_27,0.37807511688895123,0.08851118108907083,-0.07159749460395214,0.7014774508843843
103_28,0.34581505410127483,0.07349720675730848,-0.10775985882231646,0.682060106997374
103_29,0.3844857052231401,0.09395697070438376,-0.06027680685039285,0.7042374547681493
103_3,0.4392086800779716,0.08175899461948415,8.801294433775621e-4,0.7370302948557531
