measure,icc_mean,icc_sd,lower_bound,upper_bound,group
59_40,0.5160710066613072,0.12729636850584636,-0.024892459873102988,0.8265404098703133,mdd
59_41,0.2949100665976982,0.11173158301459443,-0.2582462361570707,0.7168720523408739,mdd
59_42,0.4478609046417699,0.09809029676856564,-0.12002853472044922,0.797842105694323,mdd
59_43,0.3881965548353573,0.13656596674819982,-0.18376789952767458,0.7680145355548045,mdd
59_44,0.28134883767153623,0.10263897158172813,-0.30050183226143956,0.7153586889102744,mdd
59_45,0.4003794754430415,0.10938584291544191,-0.16768238743226965,0.7743891243658182,mdd
59_46,0.5414577016113179,0.1203135724945563,0.007431440359907213,0.8379679725790599,mdd
59_47,0.46333992987426736,0.10632606402772189,-0.10088131223585624,0.8047519217908512,mdd
59_48,0.3899163422685237,0.12484302996953126,-0.18100824797377363,0.7689158957342308,mdd
59_49,0.43662289960035355,0.07618090423670278,-0.13648368844582762,0.7939169110655943,mdd
59_5,0.2884810490123555,0.13507019092022038,-0.2853577847024695,0.7166382773073675,mdd
59_50,0.5008020747698082,0.0948912129613873,-0.05397253987482707,0.8217250565581748,mdd
59_51,0.3562253965470825,0.1084282198358562,-0.21811999798117682,0.7531308689897684,mdd
59_52,0.5360569679729043,0.11105619994144114,-0.0010344587837483245,0.8359576630636648,mdd
59_53,0.4197412813792444,0.10559761095803948,-0.15276122646572743,0.7845090553431546,mdd
59_54,0.3357685854168783,0.16030329951832387,-0.23442245120995453,0.7399730712833769,mdd
59_55,0.33235945804196465,0.15394228622307257,-0.24177166931817046,0.73906880678542,mdd
59_56,0.37991261987594194,0.09167424342789059,-0.19869147588772143,0.7661483229019574,mdd
59_57,0.29874271228886695,0.13280778696967321,-0.2661612337376437,0.7203350123148284,mdd
59_58,0.4033138300734686,0.11110727089661764,-0.16863931249949762,0.7762843637198311,mdd
59_6,0.41416704562565426,0.09723675020368121,-0.16042578202514787,0.7824746413417184,mdd
59_7,0.40861241927679626,0.10588150049576103,-0.16349752000870363,0.7791472637754366,mdd
59_8,0.18595806015049685,0.1311444990403849,-0.38727922704394746,0.6610082518310267,mdd
59_9,0.39100996865233134,0.11416210519792241,-0.18461977261843318,0.7706389703401596,mdd
6_0,0.5318996817127793,0.09617894137580459,-0.009865273960913737,0.8348199334056278,mdd
6_1,0.34470517674235673,0.13062057988600373,-0.2349189105747702,0.7472110365065789,mdd
6_2,0.5770503695186836,0.0765427205496478,0.04964561033977628,0.8543049588487202,mdd
6_3,0.6496681521070764,0.06960546421674776,0.1648857092769132,0.8829015084152578,mdd
6_4,0.45041148735386116,0.12355075496513848,-0.11217437990438021,0.7979658491300431,mdd
6_5,0.18699645466772336,0.10999859800678971,-0.3882887549557027,0.6629392929231147,mdd
60_0,0.2786124102950505,0.1219352641537599,-0.29861058007019725,0.7126810166676403,mdd
60_1,0.25540215344682493,0.1077488918089063,-0.3226758399491881,0.7008590950160717,mdd
60_10,0.4935863880883955,0.0885529508915248,-0.063697236961095,0.8186470805100897,mdd
60_11,0.30153176422208083,0.12115015047564567,-0.2720287096130092,0.7240729864901372,mdd
60_12,0.4129276692097807,0.11417231176434962,-0.16092068480206426,0.7811788214440479,mdd
60_13,0.11441801595259783,0.09423261180246295,-0.4528735173481647,0.6205452196061025,mdd
60_14,0.24021163357201353,0.08376969396954341,-0.3441196957103465,0.694436244673625,mdd
60_15,0.3703817502695507,0.1006398143382381,-0.2097020072303401,0.7613691313708268,mdd
60_16,0.2734685073829705,0.12147341336912636,-0.3077862068183622,0.7107076059673899,mdd
60_17,0.20089041414616185,0.13057195576404182,-0.35762023596863163,0.6656557957226568,mdd
60_18,0.42573415047819785,0.10640521326941564,-0.14471971654394095,0.7875618810070129,mdd
60_19,0.2562557793997417,0.11484777140271665,-0.32678762813297435,0.702027095954996,mdd
60_2,0.5132941462034897,0.11842439702548097,-0.041349017862234404,0.8275221816308224,mdd
60_20,0.2776386754868665,0.1323091132378087,-0.2981844728146605,0.7115603194927587,mdd
60_21,0.43314839380035,0.11088605150924138,-0.13764138076212665,0.7910862673218579,mdd
60_22,0.3627130610411381,0.12729939034385987,-0.21537136353215114,0.7563638636692241,mdd
60_23,0.36348413068141633,0.11944892053272194,-0.21649575513135985,0.7572149631580893,mdd
60_24,0.30744601022372664,0.13769314167218288,-0.27060149751852675,0.7273668985789096,mdd
60_25,0.22156683413997902,0.15211473297494985,-0.3426040252567505,0.6774501349789673,mdd
60_26,0.3994502843138341,0.10415054298680876,-0.17475678994311702,0.7746792037246867,mdd
60_27,0.3840056120874216,0.10636758475167969,-0.19179325024989546,0.7677345276014431,mdd
60_28,0.14965535481297035,0.10342368653104979,-0.4041919375441051,0.6376008876788012,mdd
60_29,0.3998833641418514,0.10202983879931603,-0.17810980782754882,0.776085372601758,mdd
60_3,0.3499264886042875,0.12414606955746563,-0.22808711371298068,0.7498317192291072,mdd
60_30,0.22669457938404283,0.12697470548287637,-0.3361367365497228,0.6818955156273107,mdd
60_31,0.5090548331615627,0.09892215110416253,-0.04153026399044592,0.8250597626732409,mdd
60_32,0.27868846429293176,0.12879196484460478,-0.2999207448409688,0.7128995240686354,mdd
60_33,0.23064031139898403,0.11196793638460226,-0.3483805879892576,0.6874882227505074,mdd
60_34,0.2920502214658652,0.12183736015756237,-0.2757769141410207,0.7183992755010419,mdd
60_35,0.22978230796856977,0.1213419883872436,-0.34819873118912337,0.6862721585197528,mdd
60_36,0.42826874195488013,0.11845451920868365,-0.14720385144160808,0.7889058545525244,mdd
