type,ICC,F,df1,df2,p,lower bound,upper bound,measure
ICC2,0.2944210015065361,1.8346319753839144,53,53,0.014550982539921035,-0.30231536087896765,0.7262344188908902,68_25
ICC2,0.1760707330829328,1.438120207347354,53,53,0.09463089627683807,-0.3938844110490485,0.6577131765774104,68_26
ICC2,0.37307009881102376,2.2255398554700476,53,53,0.0021101753409312,-0.20431206552794165,0.7634234572503491,68_27
ICC2,0.3394600119606388,2.080681213906704,53,53,0.004322101453018749,-0.23119254732642067,0.7456103394734256,68_28
ICC2,0.311419649899247,1.9791546144493877,53,53,0.007143403187413824,-0.24908695193822797,0.7298744880192181,68_29
ICC2,0.4044861594075615,2.358444193354647,53,53,0.001096014920084874,-0.18391318713211838,0.7802959827633246,68_30
ICC2,0.3321486666006882,1.9988552979451615,53,53,0.0064804096295721075,-0.26095863108733086,0.744977809902933,68_31
ICC2,0.2759112059958962,1.7649138983493335,53,53,0.020444050167086954,-0.31805155930290635,0.7161653393196818,68_32
ICC2,0.1084671560126733,1.2433273361586108,53,53,0.21527020259851395,-0.4685134512099851,0.6211388120416717,68_33
ICC2,0.3495522323121569,2.1366814474827334,53,53,0.0032752903653601685,-0.21947808085552464,0.7506185715821019,68_34
ICC2,0.30794499305724854,1.8992937400367687,53,53,0.010592824651873571,-0.2818356655796127,0.7321055044188248,68_35
ICC2,0.3426195849421349,2.1331882226075383,53,53,0.003332436615184615,-0.22035904457203853,0.7466622069728474,68_36
ICC2,0.18622249068039642,1.4576742132775244,53,53,0.08671210766780843,-0.4035424072280562,0.6674152062939235,68_37
ICC2,0.2739469545339591,1.7546196693056146,53,53,0.021491329361767033,-0.32258973607017477,0.7155723565484802,68_38
ICC2,0.09133192076400096,1.2010237244249398,53,53,0.25361206720461915,-0.48206711777278566,0.6104457505497322,68_39
ICC2,0.20372740637990167,1.5209627780563137,53,53,0.06504265678391594,-0.3748833390979872,0.6747636973281673,68_40
ICC2,0.036036666560238725,1.0747677122357906,53,53,0.39696862087073886,-0.5240863325090269,0.5746276411555884,68_41
ICC2,0.33164665118418307,2.0443718931026025,53,53,0.005173450420058416,-0.23854118995299306,0.7415262731811879,68_42
ICC2,0.1581690684263742,1.3757739530181667,53,53,0.12438376901112648,-0.4276659157425524,0.6511299817929659,68_43
ICC2,0.2726651709376226,1.8097863314323637,53,53,0.016430650946091786,-0.2832947591456107,0.7083497857394294,68_44
ICC2,0.14293578180123193,1.333547425656458,53,53,0.1489262977151208,-0.4404356078065585,0.6420958589426865,68_45
ICC2,0.2731352807251523,1.7515436462445009,53,53,0.021814249613801004,-0.3233799763258604,0.7151449932638659,68_46
ICC2,0.28833618734342337,1.8111182441352118,53,53,0.016324122167516383,-0.3077439233995125,0.72298033985106,68_47
ICC2,0.1892376537967102,1.466814115586125,53,53,0.08322086936012554,-0.40090143892156255,0.6691389794301569,68_48
ICC2,0.15030119720150611,1.3537752358988555,53,53,0.13669321120743344,-0.43428968771746174,0.6464810126793058,68_49
ICC2,0.22912856731618397,1.611214258572129,53,53,0.0427122858456493,-0.3457944112967686,0.6878977939197474,68_50
ICC2,0.22260714616820068,1.5727018072547527,53,53,0.051176811535496344,-0.3710228919843756,0.687882573571662,68_51
ICC2,0.18431386945620842,1.4519235098480345,53,53,0.08897633550997537,-0.405209246506626,0.6663214140664754,68_52
ICC2,0,1,53,53,0.5000000000000008,-0.5501468381002753,0.5501468381002752,68_53
ICC2,0.1820742403580158,1.4452096983415998,53,53,0.09168738966542077,-0.40716032683084924,0.6650353185331315,68_54
ICC2,0.20079779403876555,1.5221812254468574,53,53,0.06467937577686719,-0.3638024611985478,0.6703601285294549,68_55
ICC2,0.31929287030161685,2.0528973388625005,53,53,0.004959620747355738,-0.23699579148667332,0.7342737568591525,68_56
ICC2,0.10924088360863948,1.2452759261138875,53,53,0.2136198386661202,-0.4678952361976453,0.6216172718000574,68_57
ICC2,0.22856937824818466,1.6028916545392864,53,53,0.04442099643148208,-0.35320829107525115,0.6888730373469115,68_58
ICC2,0.17091292941119798,1.4264409525685329,53,53,0.09966586911970077,-0.3920002968986523,0.653320092235738,68_59
ICC2,0.043474005487640556,1.0908997888965972,53,53,0.37632180836281526,-0.5185815250476301,0.579565624923968,68_60
ICC2,0.33835589094492197,2.0227730780758306,53,53,0.005757205151808598,-0.257171313950846,0.7484740189548131,68_61
ICC2,0.1675179699961438,1.4024542609252943,53,53,0.11076462391762895,-0.4197154163147317,0.6566071692333791,68_62
ICC2,0.3406962415481146,2.0335031074238232,53,53,0.005459431712865822,-0.25468884269117437,0.7496330651793147,68_63
ICC2,0.344340793879438,2.050365161245432,53,53,0.005022194145447279,-0.25080753921770027,0.751433079158748,68_64
ICC2,0.34102833239470487,2.035031856384255,53,53,0.005418274377846472,-0.2543359552179007,0.7497973299517853,68_65
ICC2,0.29182564170670217,1.8241632538348402,53,53,0.015315825413931458,-0.30497420552639415,0.7249037326192885,68_66
ICC2,0.3385019831079939,2.0234406588198635,53,53,0.005738215899852486,-0.2570165761540661,0.7485464430009591,68_67
