-15.077816,-7.173278,-9.243466,-13.209922,-7.897951,-3.9717991,-8.251809,-9.66507,-7.993088,-9.198567,-8.370563,-8.483569,-11.144442,-6.207554,-11.535301,-8.305761,-6.49729,-4.9389863,-5.188593,-6.9184113,-8.507335,-7.423175,-6.9172745,-7.386902,-9.784044,-7.863304,-6.359627,-7.7968965,-6.303132,-13.244558,-7.5795193,-7.2401085,-7.7452044,-3.2371383,-8.415934,-9.364801,-4.199134,-6.504064,-5.9815683,-7.582853,-7.070192,-6.208013,-4.2221904,-6.721376,-7.4118214,-7.2400217,-8.573327,-6.720969,-7.324496,-7.595758,-4.4286056,-3.7155,-6.8422856,-9.093815,-9.247139,-6.809679,-6.558542,-5.7183857,-5.63229,-8.368982,-5.620492,-6.9989653,-8.36133,-7.117896,-6.7060566,-8.374359,-8.118789,-9.394112,-6.437444,-6.5823236,-6.641687,-7.571738,-6.367586,-7.282323,-8.991787,-18.416292,-8.910489,-4.8009887,-8.716673,-8.232303,-9.3258915,-5.7994003,-6.547463,-9.637975,-7.7149835,-6.346978,-6.202396,-8.115597,-4.8085303,-5.652402,-7.503127,-8.039214,-8.545278,-8.810407,-15.00728,-12.04571,-3.893372,-4.2947626,-8.12548,-7.868295,-6.5063453,-10.058599,-8.858434,-9.133846,-9.315284,-9.740664,-7.870401,-7.9992323,-6.0938277,-5.7723513,-5.6786337,-5.7999244,-7.9241724,-4.5226026,-9.128606,-6.493292,-6.7699456,-11.200033,-7.03785,-10.018734,-11.196777,-8.567466,-9.620502
-15.5669775,-7.921732,-9.345472,-13.914321,-8.147857,-3.969669,-8.069699,-9.799155,-8.744991,-9.57225,-8.468441,-8.484307,-11.059177,-5.8905697,-11.806377,-7.5559077,-6.191516,-5.0745435,-4.948342,-6.461179,-9.029689,-7.629783,-6.7961636,-7.0810566,-9.452177,-8.452027,-6.283139,-8.081538,-5.6732235,-13.961369,-7.4640975,-7.8085456,-7.454282,-2.9008276,-8.456755,-10.158518,-4.3147855,-6.908951,-6.415955,-7.059144,-7.1412253,-5.7647524,-4.3642898,-6.720449,-7.881684,-7.7047157,-8.466345,-7.180926,-7.3822703,-7.0959225,-5.0927987,-4.2240925,-7.444861,-9.0273075,-9.622968,-7.3533835,-6.0596976,-5.4430404,-5.9097857,-8.80939,-5.397612,-6.993849,-7.399587,-7.7493443,-7.38873,-8.584102,-7.1163707,-9.481193,-5.7931986,-6.859929,-6.560068,-6.0767584,-6.257045,-7.401596,-9.196356,-18.710228,-9.388164,-4.996145,-9.213578,-7.3147945,-9.0072,-5.79639,-7.0468626,-10.350965,-8.124932,-6.63602,-5.836948,-8.181112,-4.598539,-5.7497005,-7.167928,-7.897917,-8.747193,-8.822178,-15.249621,-12.343481,-4.2375226,-4.3261547,-8.521034,-8.378834,-6.5161753,-10.563827,-8.140113,-8.650364,-9.2681,-10.384367,-7.9062114,-7.9759855,-6.595276,-5.9105873,-5.905493,-5.3398447,-8.089082,-4.492153,-9.7724495,-6.554353,-7.642445,-11.508716,-6.8929877,-9.862577,-10.247066,-8.041074,-9.765789
-16.050678,-8.877903,-9.639401,-13.937143,-8.058215,-3.7782176,-7.207894,-9.182815,-9.445099,-10.22827,-7.801097,-7.9340386,-10.0933075,-5.427702,-11.841279,-5.7380514,-5.532128,-5.0096154,-4.602796,-5.497783,-9.408242,-7.268506,-6.868498,-6.879867,-8.712851,-8.851856,-6.13343,-8.117936,-4.751564,-13.875651,-7.4823384,-8.281709,-7.747173,-2.3581889,-8.101461,-11.251208,-4.321467,-7.1767554,-7.159177,-6.275732,-7.1514215,-5.118419,-4.3194804,-6.535102,-7.954203,-8.514625,-8.300252,-7.5345645,-7.403021,-6.4129944,-5.96237,-4.9408083,-8.375765,-8.957775,-10.017208,-7.8760514,-5.181621,-5.1495137,-6.366347,-9.456214,-5.2390275,-7.342402,-5.7169714,-9.2607765,-8.484902,-8.927546,-5.8591905,-9.743217,-5.134755,-7.676769,-6.089886,-3.844862,-6.65441,-7.546479,-9.750503,-19.467875,-10.4809675,-5.4397902,-10.309348,-6.3682837,-8.957972,-5.8757954,-8.650221,-12.051172,-8.9092245,-6.3788896,-5.6564164,-8.399511,-4.1753883,-7.311718,-7.407591,-7.1587152,-9.348809,-9.3513365,-16.066263,-13.966929,-4.903981,-4.575776,-9.362573,-9.659412,-7.361241,-12.2480135,-8.168369,-8.147024,-10.132234,-12.437635,-9.710276,-8.959471,-8.5518265,-6.3797393,-7.0410357,-5.0304303,-8.381192,-4.708896,-11.819592,-7.9176435,-10.424765,-13.263941,-7.6352105,-10.627653,-10.334584,-7.7374067,-10.131507
-13.57806,-4.8615537,-8.768968,-11.849398,-6.545098,-3.1815987,-9.3481455,-10.1252,-5.5589976,-10.063732,-7.572863,-8.107147,-10.715301,-5.2907457,-11.048485,-8.171852,-5.7338157,-4.421474,-5.5860686,-5.0503964,-7.658806,-7.2763143,-8.261206,-8.875509,-9.307133,-8.223618,-5.7324424,-6.4848304,-6.7921557,-11.989498,-7.6617475,-7.5993395,-9.265429,-3.1054628,-8.626169,-9.834586,-3.756067,-5.9995255,-5.796808,-6.8298235,-7.0889735,-4.9181447,-4.006451,-5.6941857,-7.1099544,-7.297875,-8.161624,-6.5084395,-7.2965,-6.8958316,-3.274457,-3.3745701,-6.836516,-9.626237,-9.022657,-6.242756,-6.9471326,-5.576576,-5.797163,-8.188346,-4.942323,-7.849454,-7.013222,-8.013866,-7.1362762,-8.5182,-7.333708,-9.370393,-5.3357553,-5.286635,-7.2517767,-7.3462048,-6.0709386,-6.8071685,-7.6501894,-17.728994,-9.67528,-4.7800107,-8.614352,-7.808361,-8.539018,-5.5028596,-7.8389826,-9.886674,-5.533057,-6.251993,-4.844463,-7.300921,-3.8444886,-5.7830176,-7.3721704,-5.356365,-5.4290457,-8.995815,-14.372128,-13.303948,-3.7280111,-4.0612435,-8.171286,-8.604136,-6.518781,-10.413517,-9.444926,-8.589995,-10.472416,-10.683197,-8.967448,-8.123282,-7.608663,-5.4890347,-5.1692386,-4.786708,-7.4336605,-4.3549213,-10.964189,-5.60816,-8.385238,-13.33836,-7.206298,-12.180311,-12.544558,-10.184242,-10.911903
-12.667181,-1.2866274,-8.550403,-11.522982,-5.590361,-3.007083,-10.926121,-10.133202,-4.2042933,-8.344935,-8.761552,-8.897379,-11.885398,-6.385661,-9.780377,-11.702741,-7.501558,-4.4332204,-6.7948527,-7.4664545,-6.400532,-7.35825,-8.8293915,-10.553735,-10.800147,-7.0576344,-6.5682244,-5.767313,-9.81359,-7.3176475,-8.015995,-6.3612723,-9.724453,-4.606265,-8.411731,-7.778125,-3.2194822,-5.407417,-4.28076,-10.202701,-8.455365,-7.0202575,-3.823181,-6.208975,-4.210431,-6.1659217,-9.413771,-5.675496,-8.274724,-9.264829,-0.5235473,-1.9021755,-5.6251607,-11.057609,-8.547081,-5.005236,-8.848064,-6.347556,-5.6320195,-7.287653,-6.4874725,-8.666274,-11.097684,-5.8059583,-5.343128,-8.277424,-10.795435,-8.873692,-8.92376,-3.6554508,-8.683888,-13.155509,-7.516553,-6.913525,-9.0140915,-16.45481,-7.655981,-3.3836915,-8.036364,-11.074304,-10.033681,-5.4002204,-6.4631405,-7.719602,-3.3254135,-4.083376,-6.486891,-7.3727746,-3.2433965,-5.226081,-8.509286,-6.951391,-3.5445197,-8.688036,-11.959961,-11.158627,-2.111377,-3.4516704,-7.4537225,-8.4078045,-6.8579893,-7.499889,-11.639673,-9.149834,-10.638697,-8.243444,-7.562364,-7.8048673,-6.2000384,-4.3090477,-4.7222238,-4.574064,-5.5412307,-3.1742535,-10.02003,-5.680011,-5.938073,-11.246116,-8.3175125,-13.258347,-15.604737,-12.036882,-10.14614
-16.004576,-5.303615,-9.770986,-13.897327,-6.7294707,-3.867698,-6.927729,-6.6472397,-10.195667,-6.1701927,-9.524746,-8.495474,-10.724522,-8.2265625,-9.500801,-9.685763,-9.156594,-5.363442,-6.0221605,-11.429225,-7.857127,-6.3373685,-6.245522,-8.302832,-11.079889,-6.071063,-8.427764,-7.812409,-8.894052,-3.6300328,-8.199834,-5.5082817,-7.6621494,-4.9018917,-6.2610416,-7.585383,-3.4950254,-6.8339567,-5.301741,-13.2550125,-9.775076,-10.232465,-3.983751,-8.660076,-1.1496196,-7.2596445,-11.141218,-6.269486,-9.475106,-11.287917,-2.5513554,-3.176314,-7.151885,-11.193846,-9.739572,-6.568672,-7.3074517,-6.5652137,-6.341823,-8.752665,-9.3224325,-8.745989,-13.476431,-6.0189095,-5.8816957,-8.667398,-12.705359,-9.291602,-13.485106,-7.404818,-7.2390857,-13.00445,-10.992818,-8.597268,-15.289452,-18.879915,-6.9550257,-3.0775988,-10.916431,-12.863434,-13.174704,-6.1124377,-6.7679625,-10.027037,-8.583017,-0.97864574,-11.159371,-9.698592,-3.112895,-9.344632,-10.87175,-12.46743,-10.839161,-10.160347,-13.288829,-10.73941,-2.2736275,-4.0867777,-9.092934,-10.228177,-9.934076,-8.446917,-12.537945,-9.275686,-10.837249,-9.632061,-9.218905,-10.225904,-6.853717,-4.7675924,-9.077817,-5.2772636,-4.974718,-2.735079,-10.972759,-12.26209,-7.818099,-9.479117,-11.686526,-11.745997,-16.325489,-9.530331,-6.990286
-19.528986,-12.866183,-10.882628,-16.050852,-9.299209,-5.3902574,-2.1669652,-4.330888,-16.044592,-5.204319,-9.280654,-7.6975336,-9.789447,-9.306166,-11.008719,-6.255971,-9.285192,-6.06905,-4.0382943,-13.178121,-10.157817,-5.4721417,-2.7061381,-4.288751,-10.450927,-5.995074,-9.019401,-10.575938,-5.137065,-7.721688,-7.765722,-5.4461627,-4.772233,-4.015713,-5.132608,-7.8834605,-4.4440274,-8.386357,-6.827447,-12.241129,-8.634424,-11.394423,-4.403477,-10.363914,-2.489332,-8.384644,-11.140832,-7.2870197,-8.782563,-10.974133,-6.5317574,-4.9570947,-8.300957,-9.034541,-10.774887,-8.891901,-5.08411,-6.2774806,-6.144538,-10.07036,-9.43619,-6.905299,-13.369146,-6.5150933,-6.846757,-8.702656,-12.268703,-10.204095,-13.809463,-11.555924,-4.737571,-9.366149,-10.592673,-9.629138,-17.77388,-21.392742,-7.2018204,-3.9623673,-11.727346,-11.79354,-14.06541,-6.716651,-5.4083014,-11.849236,-15.659142,-1.9989893,-13.322769,-11.167,-4.863205,-10.164787,-10.631236,-16.957138,-19.29459,-11.296447,-16.692186,-10.124899,-3.565969,-5.128961,-9.701276,-9.27724,-10.262003,-9.819736,-9.931678,-10.12109,-9.109354,-10.3167715,-8.588318,-10.68706,-5.336379,-5.852126,-10.729287,-6.9317,-6.5712776,-3.6239333,-9.067789,-14.809605,-6.639135,-7.73151,-11.252741,-7.1654515,-12.245679,-4.986067,-4.325335
-21.1936,-16.055096,-11.816324,-17.72553,-12.67589,-6.764488,-4.0493336,-8.032981,-16.187849,-5.896199,-10.288344,-9.2657795,-12.758567,-9.119459,-13.031823,-9.364213,-8.704309,-6.135647,-3.754988,-11.970674,-11.145075,-7.2957745,-2.3683875,-3.4021728,-11.016163,-7.3460755,-8.108075,-12.156053,-4.7005916,-18.609644,-7.0810027,-6.6568847,-3.6940584,-3.5486646,-7.6624117,-7.824444,-5.44923,-8.083619,-6.4340177,-9.179478,-7.1570406,-10.386477,-4.9386177,-9.325637,-8.635394,-7.52008,-10.330783,-8.052666,-6.979728,-9.731442,-7.637199,-4.8434415,-6.9557877,-6.8886666,-10.789353,-9.582635,-5.971314,-6.300842,-5.260224,-9.305152,-6.1653647,-4.8084946,-13.653763,-4.771971,-5.8695936,-8.588622,-11.190533,-10.442404,-10.596613,-10.189189,-5.585892,-10.620299,-5.810059,-8.800924,-13.932041,-20.654943,-7.3056803,-4.788068,-8.348769,-10.371666,-12.619783,-6.5543914,-1.8059787,-9.133779,-15.313655,-6.8574424,-10.053789,-10.952105,-7.751397,-3.2105353,-7.176542,-17.848972,-17.418966,-8.893884,-17.7115,-7.5895348,-5.229306,-5.1194787,-7.7317915,-5.880036,-5.833628,-7.757638,-7.176995,-12.279781,-6.4210234,-6.7361174,-2.1039822,-7.0961723,-1.4081391,-6.1835117,-4.9988894,-8.599407,-8.955897,-4.5949435,-4.6425,-7.2167077,0.01775787,-5.4550824,-5.1411,-3.5991554,-6.47031,-2.980163,-5.1665497
-21.843971,-13.738635,-13.25809,-18.877266,-15.333436,-6.9755044,-10.1445055,-13.511648,-13.789747,-8.412709,-12.15908,-12.202121,-15.684436,-8.037638,-13.670445,-14.705638,-7.9594994,-5.945938,-5.58091,-9.624604,-10.960033,-10.795348,-6.090559,-5.8000164,-12.422249,-8.957822,-7.4836335,-12.144225,-8.312129,-26.16219,-7.2189984,-8.608125,-5.408366,-3.667838,-11.324675,-9.316779,-6.1525316,-6.2287354,-5.8884254,-8.010054,-8.197338,-9.068181,-5.0410476,-6.6756454,-14.265579,-6.04063,-10.501075,-8.433341,-6.3157287,-9.172125,-7.06432,-4.1927967,-5.521854,-6.55869,-10.349309,-8.588219,-7.671301,-6.7139907,-5.672647,-7.938765,-4.1353707,-4.8976107,-13.045186,-3.7293015,-4.534354,-9.35385,-9.501392,-9.521995,-8.145382,-6.8974247,-8.3561945,-14.026948,-4.1354675,-7.5111184,-10.784906,-19.503004,-8.433167,-5.8353577,-6.861489,-10.238784,-12.197858,-6.499224,-2.448645,-7.233062,-8.77984,-9.379051,-5.826092,-11.321221,-9.322884,0.6340377,-5.844148,-14.869494,-8.445759,-4.6089387,-17.113863,-8.443804,-7.6214547,-4.854173,-6.964212,-6.2145257,-3.4690857,-7.9206204,-9.668714,-13.793957,-7.3397036,-5.6937585,-0.075847715,-5.8261023,-2.9415812,-7.3357196,-0.75378865,-10.193307,-11.328294,-5.5244646,-5.6570663,-1.6041261,-0.24882708,-7.0286117,-1.8500888,-6.1684527,-6.4330564,-5.1676884,-9.413834
-20.03339,-9.537213,-13.769961,-17.03542,-14.246601,-5.531188,-12.98905,-13.986531,-11.168098,-12.487741,-11.552491,-12.571031,-13.543237,-6.5406504,-12.653644,-12.914106,-6.450147,-5.4605117,-6.6661825,-7.433066,-10.540614,-11.640413,-10.568915,-7.4988685,-12.096167,-8.646491,-7.319578,-10.129047,-9.532232,-23.96479,-8.362526,-8.8378,-7.852748,-3.329518,-11.8470745,-11.842659,-6.2154617,-4.605007,-6.7061086,-8.343597,-9.344533,-7.655431,-4.1499457,-5.1088476,-14.989417,-5.893,-10.0356,-7.350209,-6.801138,-8.562725,-7.753646,-4.4687867,-5.886151,-7.302748,-9.020369,-6.390625,-6.5255733,-6.5501676,-6.8352003,-7.23984,-6.1505985,-6.126261,-8.324644,-6.0444126,-4.886464,-9.782773,-6.4675684,-7.785239,-6.6419163,-7.2111683,-7.7868834,-9.597432,-8.119501,-6.8905687,-10.790688,-20.062273,-10.282532,-7.477,-10.145341,-8.440192,-12.16756,-7.1286106,-9.052787,-9.946081,-4.528867,-7.5036306,-4.7195945,-11.679812,-8.759511,-6.1846538,-8.552307,-8.114985,-4.55439,-2.8708248,-16.80054,-15.147238,-9.126412,-5.2479935,-9.044667,-10.095358,-6.6190515,-14.130501,-13.955563,-11.989999,-10.994702,-11.597424,-9.594928,-9.473214,-10.824876,-10.113656,-5.5519156,-11.426207,-13.471405,-7.1107054,-11.790976,-7.174182,-11.986843,-13.411536,-6.8727636,-12.499407,-12.495556,-9.350514,-14.343744
