type,measure,ICC,F,df1,df2,p,lower bound,upper bound,10%,90%
ICC3,40_4,0.2176037899280345,1.666221567337285,41,41,0.159527939273772,-0.5303950427312539,0.7776238080406516,0.402870839537027,-0.02270951538303639
ICC2,40_5,0.263333280051573,1.8426170331278455,41,41,0.10659644356479105,-0.4810452221809036,0.7947956780940205,0.4694977754888908,0.08703776433656388
ICC3,40_5,0.2661515719150261,1.8426170331278455,41,41,0.10659644356479105,-0.4929652909655009,0.7974486569498237,0.46930255881389377,0.08184180855814963
ICC2,40_6,0.2454969914670578,1.742644627441797,41,41,0.10748536633149568,-0.4986682514765791,0.7889249580740597,0.4290682096081775,0.09699071317315865
ICC3,40_6,0.24868089084432396,1.742644627441797,41,41,0.10748536633149568,-0.5106914261137201,0.7917028397954745,0.42677525241237946,0.09164969657674676
ICC2,40_7,0.20661788086520355,1.5957452745247571,41,41,0.14706082239566862,-0.5276390275259714,0.772642692860208,0.3944229094288978,0.06113266457730298
ICC3,40_7,0.20889149990769,1.5957452745247571,41,41,0.14706082239566862,-0.5418341635207028,0.7756794077845661,0.3942122852398353,0.05795528804104272
ICC2,40_8,0.3556472714813357,2.346792472792692,41,41,0.04280844011641314,-0.38210875767882546,0.8283518603245796,0.5676881667005408,0.20233777325968344
ICC3,40_8,0.3672658448094904,2.346792472792692,41,41,0.04280844011641314,-0.4005052220601167,0.8347773650859448,0.566690816912764,0.19618616975657469
ICC2,40_9,0.17508130478458628,1.4760652733767736,41,41,0.17610342647554444,-0.5542974498826234,0.7602683040742649,0.34292620329434753,0.05088677885265641
ICC3,40_9,0.177030288402743,1.4760652733767736,41,41,0.17610342647554444,-0.5670551560142493,0.7630464612498267,0.34276082767027827,0.04955095335578907
ICC2,41_0,0.2925064278411502,2.009245683167806,41,41,0.0919496304684394,-0.4496285167556122,0.8044243219212058,0.503756993703847,0.08438126452028336
ICC3,41_0,0.29507720379806557,2.009245683167806,41,41,0.0919496304684394,-0.46459511590027086,0.8077303586809642,0.5007519049224448,0.0842965084318888
ICC2,41_1,0.2013325966684319,1.6005749518204129,41,41,0.1620252482969145,-0.5195228199889957,0.7682668431279512,0.36865782804043334,-0.01502569146499233
ICC3,41_1,0.2053861631000682,1.6005749518204129,41,41,0.1620252482969145,-0.5423152595561022,0.7734569360483129,0.3686560001244958,-0.01730876627567085
